R,G,B,Class
0.12037037037,0.219512195122,0.321568627451,4.0
0.122807017544,0.228915662651,0.325490196078,4.0
0.140350877193,0.22619047619,0.329411764706,4.0
0.141666666667,0.235294117647,0.333333333333,4.0
0.125,0.232558139535,0.337254901961,4.0
0.166666666667,0.220930232558,0.337254901961,4.0
0.174242424242,0.247191011236,0.349019607843,4.0
0.159722222222,0.260869565217,0.360784313725,4.0
0.147435897436,0.270833333333,0.376470588235,4.0
0.141975308642,0.272727272727,0.388235294118,4.0
0.142857142857,0.277227722772,0.396078431373,4.0
0.137931034483,0.281553398058,0.403921568627,4.0
0.135416666667,0.304761904762,0.411764705882,4.0
0.142857142857,0.274509803922,0.4,4.0
0.16,0.252525252525,0.388235294118,4.0
0.180555555556,0.244897959184,0.38431372549,4.0
0.15873015873,0.21875,0.376470588235,4.0
0.142857142857,0.21875,0.376470588235,4.0
0.150793650794,0.21875,0.376470588235,4.0
0.150793650794,0.21875,0.376470588235,4.0
0.158333333333,0.210526315789,0.372549019608,4.0
0.15873015873,0.221052631579,0.372549019608,4.0
0.13768115942,0.237113402062,0.380392156863,4.0
0.133333333333,0.252525252525,0.388235294118,4.0
0.142857142857,0.274509803922,0.4,4.0
0.137931034483,0.278846153846,0.407843137255,4.0
0.126436781609,0.27619047619,0.411764705882,4.0
0.133333333333,0.277777777778,0.423529411765,4.0
0.138888888889,0.272727272727,0.43137254902,4.0
0.127777777778,0.267857142857,0.439215686275,4.0
0.141414141414,0.289473684211,0.447058823529,4.0
0.111111111111,0.264705882353,0.4,4.0
0.113095238095,0.277227722772,0.396078431373,4.0
0.114942528736,0.287128712871,0.396078431373,4.0
0.107142857143,0.28,0.392156862745,4.0
0.102564102564,0.262626262626,0.388235294118,4.0
0.118055555556,0.244897959184,0.38431372549,4.0
0.125,0.247422680412,0.380392156863,4.0
0.121794871795,0.270833333333,0.376470588235,4.0
0.14,0.268817204301,0.364705882353,4.0
0.153333333333,0.274725274725,0.356862745098,4.0
0.159420289855,0.258426966292,0.349019607843,4.0
0.159420289855,0.258426966292,0.349019607843,4.0
0.166666666667,0.25,0.345098039216,4.0
0.151515151515,0.25,0.345098039216,4.0
0.136363636364,0.25,0.345098039216,4.0
0.126984126984,0.238636363636,0.345098039216,4.0
0.134920634921,0.238636363636,0.345098039216,4.0
0.119047619048,0.23595505618,0.349019607843,4.0
0.101449275362,0.252747252747,0.356862745098,4.0
0.106666666667,0.268817204301,0.364705882353,4.0
0.108695652174,0.25,0.360784313725,4.0
0.111111111111,0.233333333333,0.352941176471,4.0
0.122807017544,0.218390804598,0.341176470588,4.0
0.116666666667,0.227272727273,0.345098039216,4.0
0.1,0.271739130435,0.360784313725,4.0
0.115384615385,0.270833333333,0.376470588235,4.0
0.112903225806,0.300970873786,0.403921568627,4.0
0.0916666666667,0.344827586207,0.454901960784,4.0
0.103333333333,0.390625,0.501960784314,4.0
0.119496855346,0.39552238806,0.525490196078,4.0
0.146341463415,0.33064516129,0.486274509804,4.0
0.142156862745,0.293103448276,0.454901960784,4.0
0.122222222222,0.275229357798,0.427450980392,4.0
0.125,0.296296296296,0.423529411765,4.0
0.134408602151,0.289719626168,0.419607843137,4.0
0.14880952381,0.264150943396,0.41568627451,4.0
0.14367816092,0.268518518519,0.423529411765,4.0
0.138888888889,0.272727272727,0.43137254902,4.0
0.151515151515,0.294642857143,0.439215686275,4.0
0.134408602151,0.281818181818,0.43137254902,4.0
0.127777777778,0.277777777778,0.423529411765,4.0
0.122222222222,0.280373831776,0.419607843137,4.0
0.126436781609,0.27619047619,0.411764705882,4.0
0.130952380952,0.269230769231,0.407843137255,4.0
0.133333333333,0.242718446602,0.403921568627,4.0
0.128787878788,0.21568627451,0.4,4.0
0.116666666667,0.19801980198,0.396078431373,4.0
0.121212121212,0.22,0.392156862745,4.0
0.125,0.242424242424,0.388235294118,4.0
0.133333333333,0.255102040816,0.38431372549,4.0
0.152777777778,0.247422680412,0.380392156863,4.0
0.159420289855,0.239583333333,0.376470588235,4.0
0.15873015873,0.223404255319,0.36862745098,4.0
0.166666666667,0.225806451613,0.364705882353,4.0
0.18115942029,0.244680851064,0.36862745098,4.0
0.159722222222,0.255319148936,0.36862745098,4.0
0.146666666667,0.260416666667,0.376470588235,4.0
0.135802469136,0.272727272727,0.388235294118,4.0
0.154320987654,0.267326732673,0.396078431373,4.0
0.144444444444,0.288461538462,0.407843137255,4.0
0.109523809524,0.324074074074,0.423529411765,4.0
0.113095238095,0.28,0.392156862745,4.0
0.126984126984,0.228260869565,0.360784313725,4.0
0.178571428571,0.168674698795,0.325490196078,4.0
0.142857142857,0.175,0.313725490196,4.0
0.128205128205,0.166666666667,0.305882352941,4.0
0.153846153846,0.168831168831,0.301960784314,4.0
0.130952380952,0.179487179487,0.305882352941,4.0
0.101851851852,0.222222222222,0.317647058824,4.0
0.116666666667,0.238095238095,0.329411764706,4.0
0.126984126984,0.244186046512,0.337254901961,4.0
0.140350877193,0.223529411765,0.333333333333,4.0
0.157407407407,0.211764705882,0.333333333333,4.0
0.15,0.229885057471,0.341176470588,4.0
0.123188405797,0.252747252747,0.356862745098,4.0
0.128205128205,0.273684210526,0.372549019608,4.0
0.136904761905,0.282828282828,0.388235294118,4.0
0.142857142857,0.277227722772,0.396078431373,4.0
0.138888888889,0.291262135922,0.403921568627,4.0
0.135416666667,0.304761904762,0.411764705882,4.0
0.138888888889,0.291262135922,0.403921568627,4.0
0.154320987654,0.267326732673,0.396078431373,4.0
0.179487179487,0.257425742574,0.396078431373,4.0
0.159420289855,0.232323232323,0.388235294118,4.0
0.144927536232,0.23,0.392156862745,4.0
0.131944444444,0.237623762376,0.396078431373,4.0
0.143939393939,0.22,0.392156862745,4.0
0.158333333333,0.204081632653,0.38431372549,4.0
0.158333333333,0.20618556701,0.380392156863,4.0
0.138888888889,0.24,0.392156862745,4.0
0.130952380952,0.271844660194,0.403921568627,4.0
0.134408602151,0.289719626168,0.419607843137,4.0
0.135416666667,0.293577981651,0.427450980392,4.0
0.135416666667,0.290909090909,0.43137254902,4.0
0.141414141414,0.294642857143,0.439215686275,4.0
0.151041666667,0.283185840708,0.443137254902,4.0
0.128205128205,0.26,0.392156862745,4.0
0.123456790123,0.27,0.392156862745,4.0
0.120689655172,0.287128712871,0.396078431373,4.0
0.10119047619,0.277227722772,0.396078431373,4.0
0.0897435897436,0.26,0.392156862745,4.0
0.111111111111,0.242424242424,0.388235294118,4.0
0.123188405797,0.237113402062,0.380392156863,4.0
0.126666666667,0.260416666667,0.376470588235,4.0
0.141025641026,0.276595744681,0.36862745098,4.0
0.141025641026,0.279569892473,0.364705882353,4.0
0.146666666667,0.274725274725,0.356862745098,4.0
0.153333333333,0.274725274725,0.356862745098,4.0
0.159420289855,0.255555555556,0.352941176471,4.0
0.166666666667,0.255555555556,0.352941176471,4.0
0.145833333333,0.263736263736,0.356862745098,4.0
0.131944444444,0.260869565217,0.360784313725,4.0
0.138888888889,0.260869565217,0.360784313725,4.0
0.125,0.260869565217,0.360784313725,4.0
0.106666666667,0.268817204301,0.364705882353,4.0
0.113333333333,0.268817204301,0.364705882353,4.0
0.118055555556,0.258064516129,0.364705882353,4.0
0.121212121212,0.239130434783,0.360784313725,4.0
0.133333333333,0.222222222222,0.352941176471,4.0
0.119047619048,0.230769230769,0.356862745098,4.0
0.0972222222222,0.255319148936,0.36862745098,4.0
0.133333333333,0.260416666667,0.376470588235,4.0
0.122222222222,0.291262135922,0.403921568627,4.0
0.0873015873016,0.358974358974,0.458823529412,4.0
0.0817610062893,0.404580152672,0.513725490196,4.0
0.0960451977401,0.424460431655,0.545098039216,4.0
0.151851851852,0.354330708661,0.498039215686,4.0
0.162037037037,0.307692307692,0.458823529412,4.0
0.14367816092,0.271028037383,0.419607843137,4.0
0.133333333333,0.285714285714,0.411764705882,4.0
0.138888888889,0.288461538462,0.407843137255,4.0
0.154320987654,0.26213592233,0.403921568627,4.0
0.14367816092,0.271028037383,0.419607843137,4.0
0.135416666667,0.288288288288,0.435294117647,4.0
0.125,0.315789473684,0.447058823529,4.0
0.117647058824,0.303571428571,0.439215686275,4.0
0.116161616162,0.3,0.43137254902,4.0
0.129032258065,0.287037037037,0.423529411765,4.0
0.137931034483,0.27358490566,0.41568627451,4.0
0.136904761905,0.266666666667,0.411764705882,4.0
0.134615384615,0.25,0.407843137255,4.0
0.123188405797,0.223300970874,0.403921568627,4.0
0.108333333333,0.19801980198,0.396078431373,4.0
0.111111111111,0.21,0.392156862745,4.0
0.123188405797,0.232323232323,0.388235294118,4.0
0.133333333333,0.255102040816,0.38431372549,4.0
0.159722222222,0.247422680412,0.380392156863,4.0
0.173611111111,0.247422680412,0.380392156863,4.0
0.159090909091,0.229166666667,0.376470588235,4.0
0.173913043478,0.239583333333,0.376470588235,4.0
0.185897435897,0.265306122449,0.38431372549,4.0
0.153846153846,0.268041237113,0.380392156863,4.0
0.135802469136,0.275510204082,0.38431372549,4.0
0.119047619048,0.28,0.392156862745,4.0
0.136904761905,0.277227722772,0.396078431373,4.0
0.132183908046,0.281553398058,0.403921568627,4.0
0.111111111111,0.311320754717,0.41568627451,4.0
0.117283950617,0.272727272727,0.388235294118,4.0
0.128787878788,0.236559139785,0.364705882353,4.0
0.147058823529,0.197674418605,0.337254901961,4.0
0.155555555556,0.182926829268,0.321568627451,4.0
0.144444444444,0.1875,0.313725490196,4.0
0.166666666667,0.179487179487,0.305882352941,4.0
0.144444444444,0.189873417722,0.309803921569,4.0
0.114035087719,0.231707317073,0.321568627451,4.0
0.111111111111,0.247058823529,0.333333333333,4.0
0.119047619048,0.244186046512,0.337254901961,4.0
0.140350877193,0.223529411765,0.333333333333,4.0
0.147058823529,0.202380952381,0.329411764706,4.0
0.131578947368,0.220930232558,0.337254901961,4.0
0.0909090909091,0.244444444444,0.352941176471,4.0
0.108974358974,0.273684210526,0.372549019608,4.0
0.126436781609,0.292929292929,0.388235294118,4.0
0.15,0.29702970297,0.396078431373,4.0
0.145161290323,0.300970873786,0.403921568627,4.0
0.126262626263,0.314285714286,0.411764705882,4.0
0.129032258065,0.300970873786,0.403921568627,4.0
0.133333333333,0.294117647059,0.4,4.0
0.14880952381,0.277227722772,0.396078431373,4.0
0.137931034483,0.281553398058,0.403921568627,4.0
0.132183908046,0.278846153846,0.407843137255,4.0
0.120689655172,0.27358490566,0.41568627451,4.0
0.141025641026,0.25,0.407843137255,4.0
0.152777777778,0.235294117647,0.4,4.0
0.159090909091,0.22,0.392156862745,4.0
0.133333333333,0.242718446602,0.403921568627,4.0
0.116666666667,0.277777777778,0.423529411765,4.0
0.122549019608,0.303571428571,0.439215686275,4.0
0.133333333333,0.30701754386,0.447058823529,4.0
0.141025641026,0.262626262626,0.388235294118,4.0
0.141975308642,0.27,0.392156862745,4.0
0.125,0.274509803922,0.4,4.0
0.111111111111,0.264705882353,0.4,4.0
0.125,0.24,0.392156862745,4.0
0.13768115942,0.234693877551,0.38431372549,4.0
0.145833333333,0.247422680412,0.380392156863,4.0
0.153333333333,0.263157894737,0.372549019608,4.0
0.153333333333,0.265957446809,0.36862745098,4.0
0.146666666667,0.268817204301,0.364705882353,4.0
0.147435897436,0.279569892473,0.364705882353,4.0
0.153333333333,0.268817204301,0.364705882353,4.0
0.16,0.268817204301,0.364705882353,4.0
0.146666666667,0.265957446809,0.36862745098,4.0
0.134615384615,0.273684210526,0.372549019608,4.0
0.130952380952,0.288659793814,0.380392156863,4.0
0.12962962963,0.284210526316,0.372549019608,4.0
0.121794871795,0.276595744681,0.36862745098,4.0
0.131944444444,0.260869565217,0.360784313725,4.0
0.125,0.258064516129,0.364705882353,4.0
0.123188405797,0.244680851064,0.36862745098,4.0
0.130434782609,0.244680851064,0.36862745098,4.0
0.125,0.25,0.376470588235,4.0
0.125,0.247422680412,0.380392156863,4.0
0.153846153846,0.262626262626,0.388235294118,4.0
0.144444444444,0.288461538462,0.407843137255,4.0
0.102564102564,0.342105263158,0.447058823529,4.0
0.0921985815603,0.379032258065,0.486274509804,4.0
0.0947712418301,0.392307692308,0.509803921569,4.0
0.125,0.330578512397,0.474509803922,4.0
0.137254901961,0.300884955752,0.443137254902,4.0
0.132183908046,0.27619047619,0.411764705882,4.0
0.134408602151,0.298076923077,0.407843137255,4.0
0.138888888889,0.291262135922,0.403921568627,4.0
0.148148148148,0.264705882353,0.4,4.0
0.144444444444,0.283018867925,0.41568627451,4.0
0.136363636364,0.3,0.43137254902,4.0
0.126126126126,0.324561403509,0.447058823529,4.0
0.115740740741,0.318584070796,0.443137254902,4.0
0.117647058824,0.306306306306,0.435294117647,4.0
0.140625,0.293577981651,0.427450980392,4.0
0.138888888889,0.277777777778,0.423529411765,4.0
0.141975308642,0.254716981132,0.41568627451,4.0
0.134615384615,0.247619047619,0.411764705882,4.0
0.118055555556,0.233009708738,0.403921568627,4.0
0.0909090909091,0.21568627451,0.4,4.0
0.106060606061,0.22,0.392156862745,4.0
0.115942028986,0.232323232323,0.388235294118,4.0
0.126666666667,0.255102040816,0.38431372549,4.0
0.145833333333,0.247422680412,0.380392156863,4.0
0.152777777778,0.247422680412,0.380392156863,4.0
0.13768115942,0.237113402062,0.380392156863,4.0
0.153333333333,0.255102040816,0.38431372549,4.0
0.166666666667,0.255102040816,0.38431372549,4.0
0.154320987654,0.272727272727,0.388235294118,4.0
0.141975308642,0.27,0.392156862745,4.0
0.130952380952,0.277227722772,0.396078431373,4.0
0.141975308642,0.267326732673,0.396078431373,4.0
0.136904761905,0.274509803922,0.4,4.0
0.127777777778,0.291262135922,0.403921568627,4.0
0.123456790123,0.272727272727,0.388235294118,4.0
0.130434782609,0.244680851064,0.36862745098,4.0
0.15,0.224719101124,0.349019607843,4.0
0.148148148148,0.209302325581,0.337254901961,4.0
0.148148148148,0.214285714286,0.329411764706,4.0
0.156862745098,0.207317073171,0.321568627451,4.0
0.157407407407,0.219512195122,0.321568627451,4.0
0.142857142857,0.25,0.329411764706,4.0
0.113636363636,0.255813953488,0.337254901961,4.0
0.119047619048,0.244186046512,0.337254901961,4.0
0.125,0.232558139535,0.337254901961,4.0
0.12962962963,0.211764705882,0.333333333333,4.0
0.122807017544,0.220930232558,0.337254901961,4.0
0.111111111111,0.23595505618,0.349019607843,4.0
0.12,0.268817204301,0.364705882353,4.0
0.135802469136,0.28125,0.376470588235,4.0
0.154761904762,0.285714285714,0.38431372549,4.0
0.138888888889,0.29702970297,0.396078431373,4.0
0.125,0.31067961165,0.403921568627,4.0
0.129032258065,0.303921568627,0.4,4.0
0.129032258065,0.303921568627,0.4,4.0
0.132183908046,0.287128712871,0.396078431373,4.0
0.129032258065,0.298076923077,0.407843137255,4.0
0.126262626263,0.308411214953,0.419607843137,4.0
0.121212121212,0.302752293578,0.427450980392,4.0
0.133333333333,0.277777777778,0.423529411765,4.0
0.147435897436,0.247619047619,0.411764705882,4.0
0.152173913043,0.223300970874,0.403921568627,4.0
0.128205128205,0.245283018868,0.41568627451,4.0
0.105555555556,0.27027027027,0.435294117647,4.0
0.153846153846,0.265306122449,0.38431372549,4.0
0.148148148148,0.27,0.392156862745,4.0
0.136904761905,0.274509803922,0.4,4.0
0.12962962963,0.26213592233,0.403921568627,4.0
0.130434782609,0.227722772277,0.396078431373,4.0
0.152777777778,0.24,0.392156862745,4.0
0.173333333333,0.252525252525,0.388235294118,4.0
0.16,0.257731958763,0.380392156863,4.0
0.153333333333,0.260416666667,0.376470588235,4.0
0.146666666667,0.263157894737,0.372549019608,4.0
0.147435897436,0.273684210526,0.372549019608,4.0
0.147435897436,0.273684210526,0.372549019608,4.0
0.153333333333,0.263157894737,0.372549019608,4.0
0.141025641026,0.268041237113,0.380392156863,4.0
0.130952380952,0.282828282828,0.388235294118,4.0
0.123655913978,0.306930693069,0.396078431373,4.0
0.125,0.285714285714,0.38431372549,4.0
0.121794871795,0.273684210526,0.372549019608,4.0
0.136363636364,0.239130434783,0.360784313725,4.0
0.128787878788,0.236559139785,0.364705882353,4.0
0.118055555556,0.25,0.376470588235,4.0
0.121794871795,0.262626262626,0.388235294118,4.0
0.121794871795,0.26,0.392156862745,4.0
0.121794871795,0.257425742574,0.396078431373,4.0
0.141975308642,0.264705882353,0.4,4.0
0.138888888889,0.285714285714,0.411764705882,4.0
0.117647058824,0.309090909091,0.43137254902,4.0
0.1,0.34188034188,0.458823529412,4.0
0.0975609756098,0.341666666667,0.470588235294,4.0
0.104761904762,0.304347826087,0.450980392157,4.0
0.116666666667,0.275229357798,0.427450980392,4.0
0.119047619048,0.269230769231,0.407843137255,4.0
0.133333333333,0.291262135922,0.403921568627,4.0
0.138888888889,0.294117647059,0.4,4.0
0.149425287356,0.28431372549,0.4,4.0
0.144444444444,0.285714285714,0.411764705882,4.0
0.145833333333,0.296296296296,0.423529411765,4.0
0.138095238095,0.315315315315,0.435294117647,4.0
0.138095238095,0.315315315315,0.435294117647,4.0
0.142857142857,0.315315315315,0.435294117647,4.0
0.166666666667,0.290909090909,0.43137254902,4.0
0.155555555556,0.275229357798,0.427450980392,4.0
0.141975308642,0.252336448598,0.419607843137,4.0
0.153846153846,0.247619047619,0.411764705882,4.0
0.138888888889,0.233009708738,0.403921568627,4.0
0.108695652174,0.225490196078,0.4,4.0
0.115942028986,0.23,0.392156862745,4.0
0.125,0.242424242424,0.388235294118,4.0
0.128205128205,0.262626262626,0.388235294118,4.0
0.146666666667,0.255102040816,0.38431372549,4.0
0.152777777778,0.244897959184,0.38431372549,4.0
0.133333333333,0.252525252525,0.388235294118,4.0
0.147435897436,0.26,0.392156862745,4.0
0.16049382716,0.267326732673,0.396078431373,4.0
0.154320987654,0.267326732673,0.396078431373,4.0
0.148148148148,0.264705882353,0.4,4.0
0.148148148148,0.264705882353,0.4,4.0
0.148148148148,0.264705882353,0.4,4.0
0.153846153846,0.257425742574,0.396078431373,4.0
0.141975308642,0.267326732673,0.396078431373,4.0
0.134615384615,0.262626262626,0.388235294118,4.0
0.144927536232,0.242105263158,0.372549019608,4.0
0.15873015873,0.228260869565,0.360784313725,4.0
0.157894736842,0.211111111111,0.352941176471,4.0
0.157407407407,0.204545454545,0.345098039216,4.0
0.148148148148,0.209302325581,0.337254901961,4.0
0.166666666667,0.232558139535,0.337254901961,4.0
0.180555555556,0.272727272727,0.345098039216,4.0
0.143939393939,0.252873563218,0.341176470588,4.0
0.134920634921,0.241379310345,0.341176470588,4.0
0.140350877193,0.220930232558,0.337254901961,4.0
0.138888888889,0.211764705882,0.333333333333,4.0
0.12962962963,0.209302325581,0.337254901961,4.0
0.125,0.227272727273,0.345098039216,4.0
0.13768115942,0.252747252747,0.356862745098,4.0
0.152777777778,0.258064516129,0.364705882353,4.0
0.153846153846,0.270833333333,0.376470588235,4.0
0.14367816092,0.292929292929,0.388235294118,4.0
0.129032258065,0.306930693069,0.396078431373,4.0
0.134408602151,0.306930693069,0.396078431373,4.0
0.133333333333,0.3,0.392156862745,4.0
0.122222222222,0.3,0.392156862745,4.0
0.126262626263,0.317307692308,0.407843137255,4.0
0.127450980392,0.317757009346,0.419607843137,4.0
0.12037037037,0.324324324324,0.435294117647,4.0
0.125,0.290909090909,0.43137254902,4.0
0.132183908046,0.266055045872,0.427450980392,4.0
0.148148148148,0.272727272727,0.388235294118,4.0
0.142857142857,0.277227722772,0.396078431373,4.0
0.142857142857,0.271844660194,0.403921568627,4.0
0.14880952381,0.269230769231,0.407843137255,4.0
0.138888888889,0.233009708738,0.403921568627,4.0
0.173611111111,0.235294117647,0.4,4.0
0.190476190476,0.269230769231,0.407843137255,4.0
0.159722222222,0.242424242424,0.388235294118,4.0
0.141025641026,0.262626262626,0.388235294118,4.0
0.128205128205,0.265306122449,0.38431372549,4.0
0.136904761905,0.285714285714,0.38431372549,4.0
0.142857142857,0.285714285714,0.38431372549,4.0
0.153333333333,0.257731958763,0.380392156863,4.0
0.147435897436,0.262626262626,0.388235294118,4.0
0.141975308642,0.27,0.392156862745,4.0
0.138888888889,0.294117647059,0.4,4.0
0.125,0.28,0.392156862745,4.0
0.126666666667,0.260416666667,0.376470588235,4.0
0.126984126984,0.225806451613,0.364705882353,4.0
0.128787878788,0.231578947368,0.372549019608,4.0
0.12,0.252525252525,0.388235294118,4.0
0.125,0.271844660194,0.403921568627,4.0
0.120689655172,0.27619047619,0.411764705882,4.0
0.115384615385,0.25,0.407843137255,4.0
0.123456790123,0.259615384615,0.407843137255,4.0
0.130952380952,0.266666666667,0.411764705882,4.0
0.123655913978,0.287037037037,0.423529411765,4.0
0.114583333333,0.290909090909,0.43137254902,4.0
0.106060606061,0.297297297297,0.435294117647,4.0
0.105555555556,0.275229357798,0.427450980392,4.0
0.117283950617,0.257142857143,0.411764705882,4.0
0.134615384615,0.254901960784,0.4,4.0
0.136904761905,0.274509803922,0.4,4.0
0.142857142857,0.274509803922,0.4,4.0
0.16049382716,0.267326732673,0.396078431373,4.0
0.155172413793,0.278846153846,0.407843137255,4.0
0.155555555556,0.283018867925,0.41568627451,4.0
0.161616161616,0.302752293578,0.427450980392,4.0
0.156862745098,0.309090909091,0.43137254902,4.0
0.151960784314,0.306306306306,0.435294117647,4.0
0.151960784314,0.303571428571,0.439215686275,4.0
0.139784946237,0.281818181818,0.43137254902,4.0
0.125,0.259259259259,0.423529411765,4.0
0.153846153846,0.247619047619,0.411764705882,4.0
0.145833333333,0.233009708738,0.403921568627,4.0
0.118055555556,0.235294117647,0.4,4.0
0.125,0.24,0.392156862745,4.0
0.126666666667,0.25,0.392156862745,4.0
0.135802469136,0.27,0.392156862745,4.0
0.147435897436,0.26,0.392156862745,4.0
0.148148148148,0.267326732673,0.396078431373,4.0
0.135802469136,0.264705882353,0.4,4.0
0.14880952381,0.271844660194,0.403921568627,4.0
0.160714285714,0.269230769231,0.407843137255,4.0
0.14880952381,0.269230769231,0.407843137255,4.0
0.154761904762,0.269230769231,0.407843137255,4.0
0.16049382716,0.259615384615,0.407843137255,4.0
0.153846153846,0.252427184466,0.403921568627,4.0
0.148148148148,0.26213592233,0.403921568627,4.0
0.148148148148,0.264705882353,0.4,4.0
0.147435897436,0.26,0.392156862745,4.0
0.146666666667,0.255102040816,0.38431372549,4.0
0.166666666667,0.239583333333,0.376470588235,4.0
0.166666666667,0.204301075269,0.364705882353,4.0
0.148148148148,0.197802197802,0.356862745098,4.0
0.157407407407,0.204545454545,0.345098039216,4.0
0.174242424242,0.247191011236,0.349019607843,4.0
0.191358024691,0.29347826087,0.360784313725,4.0
0.166666666667,0.25,0.345098039216,4.0
0.150793650794,0.238636363636,0.345098039216,4.0
0.157894736842,0.218390804598,0.341176470588,4.0
0.156862745098,0.2,0.333333333333,4.0
0.147058823529,0.2,0.333333333333,4.0
0.122807017544,0.218390804598,0.341176470588,4.0
0.15,0.224719101124,0.349019607843,4.0
0.166666666667,0.241758241758,0.356862745098,4.0
0.173611111111,0.252631578947,0.372549019608,4.0
0.160256410256,0.268041237113,0.380392156863,4.0
0.14367816092,0.29,0.392156862745,4.0
0.155172413793,0.29,0.392156862745,4.0
0.154761904762,0.282828282828,0.388235294118,4.0
0.14880952381,0.282828282828,0.388235294118,4.0
0.145833333333,0.31067961165,0.403921568627,4.0
0.133333333333,0.324074074074,0.423529411765,4.0
0.147435897436,0.262626262626,0.388235294118,4.0
0.141975308642,0.267326732673,0.396078431373,4.0
0.137931034483,0.278846153846,0.407843137255,4.0
0.130952380952,0.266666666667,0.411764705882,4.0
0.12,0.240384615385,0.407843137255,4.0
0.14,0.242718446602,0.403921568627,4.0
0.166666666667,0.245098039216,0.4,4.0
0.14,0.247524752475,0.396078431373,4.0
0.128205128205,0.257425742574,0.396078431373,4.0
0.123456790123,0.267326732673,0.396078431373,4.0
0.130952380952,0.28,0.392156862745,4.0
0.136904761905,0.28,0.392156862745,4.0
0.148148148148,0.27,0.392156862745,4.0
0.160256410256,0.26,0.392156862745,4.0
0.153846153846,0.257425742574,0.396078431373,4.0
0.160714285714,0.274509803922,0.4,4.0
0.141025641026,0.26,0.392156862745,4.0
0.125,0.247422680412,0.380392156863,4.0
0.119047619048,0.221052631579,0.372549019608,4.0
0.130434782609,0.237113402062,0.380392156863,4.0
0.135802469136,0.264705882353,0.4,4.0
0.145161290323,0.287037037037,0.423529411765,4.0
0.138888888889,0.275229357798,0.427450980392,4.0
0.119047619048,0.259259259259,0.423529411765,4.0
0.123456790123,0.254716981132,0.41568627451,4.0
0.114942528736,0.271028037383,0.419607843137,4.0
0.116666666667,0.277777777778,0.423529411765,4.0
0.106060606061,0.297297297297,0.435294117647,4.0
0.106060606061,0.297297297297,0.435294117647,4.0
0.111111111111,0.277777777778,0.423529411765,4.0
0.12962962963,0.257142857143,0.411764705882,4.0
0.146666666667,0.245098039216,0.4,4.0
0.148148148148,0.264705882353,0.4,4.0
0.154320987654,0.264705882353,0.4,4.0
0.172619047619,0.271844660194,0.403921568627,4.0
0.166666666667,0.278846153846,0.407843137255,4.0
0.172043010753,0.292452830189,0.41568627451,4.0
0.18137254902,0.309090909091,0.43137254902,4.0
0.166666666667,0.302752293578,0.427450980392,4.0
0.151960784314,0.306306306306,0.435294117647,4.0
0.119047619048,0.309734513274,0.443137254902,4.0
0.104166666667,0.288288288288,0.435294117647,4.0
0.0944444444444,0.275229357798,0.427450980392,4.0
0.121794871795,0.247619047619,0.411764705882,4.0
0.118055555556,0.233009708738,0.403921568627,4.0
0.104166666667,0.235294117647,0.4,4.0
0.125,0.24,0.392156862745,4.0
0.134615384615,0.26,0.392156862745,4.0
0.137931034483,0.287128712871,0.396078431373,4.0
0.137931034483,0.28431372549,0.4,4.0
0.137931034483,0.281553398058,0.403921568627,4.0
0.127777777778,0.288461538462,0.407843137255,4.0
0.134408602151,0.292452830189,0.41568627451,4.0
0.145161290323,0.289719626168,0.419607843137,4.0
0.138888888889,0.280373831776,0.419607843137,4.0
0.14367816092,0.271028037383,0.419607843137,4.0
0.149425287356,0.271028037383,0.419607843137,4.0
0.135802469136,0.257142857143,0.411764705882,4.0
0.130952380952,0.266666666667,0.411764705882,4.0
0.14880952381,0.269230769231,0.407843137255,4.0
0.136904761905,0.271844660194,0.403921568627,4.0
0.148148148148,0.267326732673,0.396078431373,4.0
0.173333333333,0.247524752475,0.396078431373,4.0
0.158333333333,0.20618556701,0.380392156863,4.0
0.145833333333,0.172043010753,0.364705882353,4.0
0.137254901961,0.188888888889,0.352941176471,4.0
0.158333333333,0.224719101124,0.349019607843,4.0
0.173611111111,0.266666666667,0.352941176471,4.0
0.152173913043,0.255555555556,0.352941176471,4.0
0.143939393939,0.244444444444,0.352941176471,4.0
0.15,0.224719101124,0.349019607843,4.0
0.157894736842,0.215909090909,0.345098039216,4.0
0.149122807018,0.215909090909,0.345098039216,4.0
0.150793650794,0.23595505618,0.349019607843,4.0
0.166666666667,0.224719101124,0.349019607843,4.0
0.174242424242,0.239130434783,0.360784313725,4.0
0.180555555556,0.25,0.376470588235,4.0
0.173076923077,0.265306122449,0.38431372549,4.0
0.166666666667,0.272727272727,0.388235294118,4.0
0.166666666667,0.272727272727,0.388235294118,4.0
0.166666666667,0.272727272727,0.388235294118,4.0
0.172839506173,0.272727272727,0.388235294118,4.0
0.134615384615,0.257425742574,0.396078431373,4.0
0.141975308642,0.264705882353,0.4,4.0
0.142857142857,0.269230769231,0.407843137255,4.0
0.141975308642,0.257142857143,0.411764705882,4.0
0.12,0.240384615385,0.407843137255,4.0
0.126666666667,0.242718446602,0.403921568627,4.0
0.141025641026,0.252427184466,0.403921568627,4.0
0.123456790123,0.26213592233,0.403921568627,4.0
0.123456790123,0.26213592233,0.403921568627,4.0
0.126436781609,0.278846153846,0.407843137255,4.0
0.125,0.271844660194,0.403921568627,4.0
0.135802469136,0.264705882353,0.4,4.0
0.154320987654,0.264705882353,0.4,4.0
